time;id;myrank;sentvn;mypparent;pparentrank;nneighbors;children;sentDIS;sentDIO;generatedDAO;forwardedDAO;generatedNPDAO;forwardedNPDAO;ttlsent;receivedDIS;receivedDIO;receivedDAO;ttlrcvd;total_energy;forwardeddata;attack
7680;13;518;73;1;256;8;3;0;1;0;0;0;0;1;0;4;0;4;194;0;0
7680;3;512;73;1;256;3;2;0;2;0;0;0;0;2;0;2;0;2;101;0;0
7800;8;515;73;1;256;5;2;0;1;1;0;1;1;4;0;7;1;8;131;3;0
7800;11;645;73;9;300;6;4;0;10;11;95;4;1;121;0;23;102;125;1603;25;0
7800;2;525;73;1;256;9;5;0;2;0;1;1;2;6;0;8;4;12;309;12;0
7800;6;1197;73;2;583;6;3;0;2;0;0;0;0;2;0;7;0;7;328;4;0
7800;18;1443;73;4;829;6;2;0;5;2;0;1;1;9;0;8;1;9;310;1;0
7800;4;911;73;19;512;4;1;0;5;1;2;1;0;9;0;2;3;5;351;5;0
7800;7;1078;73;9;300;9;4;0;8;7;0;2;0;17;0;19;0;19;495;0;0
7800;14;531;73;1;256;6;3;0;2;0;1;0;0;3;0;1;1;2;174;4;0
7800;15;1146;73;11;878;6;3;0;7;4;91;1;2;105;0;15;105;120;1310;20;0
7800;20;1661;73;11;878;4;2;0;6;3;0;2;0;11;0;9;0;9;321;0;0
7800;16;1121;73;2;512;10;1;0;8;3;0;3;0;14;0;12;0;12;414;0;0
7800;10;840;73;14;512;2;1;0;2;1;0;0;0;3;0;2;0;2;147;0;0
7800;12;1354;73;11;661;6;3;0;6;4;0;1;0;11;0;10;0;10;378;0;0
7800;5;859;73;19;512;12;5;0;4;1;8;3;1;17;0;19;11;30;505;3;0
7800;9;1318;73;15;1043;6;3;0;18;3;98;3;3;125;0;11;107;118;1362;14;1
7800;19;512;73;1;256;11;4;0;2;0;10;1;1;14;0;5;12;17;295;10;0
7800;17;1517;73;6;924;4;2;0;2;0;0;0;0;2;0;8;0;8;300;0;0
7800;13;515;73;1;256;8;3;0;1;0;0;0;0;1;0;4;0;4;170;0;0
7800;3;527;73;1;256;3;2;0;1;1;0;0;0;2;0;2;0;2;76;0;0
7920;8;512;73;1;256;5;2;0;1;0;2;0;0;3;0;6;2;8;97;4;0
7920;11;577;73;9;300;6;3;0;2;10;167;0;1;180;0;15;170;185;1645;26;0
7920;2;512;73;1;256;9;5;0;2;0;0;0;1;3;0;3;1;4;274;10;0
7920;6;1168;73;2;583;6;3;0;2;0;0;0;0;2;0;3;0;3;180;4;0
7920;18;1369;73;4;880;6;2;0;3;1;0;0;0;4;0;4;0;4;119;0;0
7920;4;842;73;8;515;4;1;0;6;1;1;1;0;9;0;0;1;1;239;4;0
7920;7;880;73;9;300;9;4;0;3;7;0;0;0;10;0;11;0;11;392;0;0
7920;14;516;73;1;256;6;3;0;1;0;0;0;0;1;0;2;0;2;110;4;0
7920;15;892;73;11;602;6;3;0;4;2;170;1;1;178;0;12;180;192;1465;18;0
7920;20;1524;73;11;593;4;2;0;2;1;0;0;0;3;0;5;0;5;194;0;0
7920;16;1098;73;9;300;10;1;0;2;1;0;1;0;4;0;11;0;11;242;0;0
7920;10;819;73;14;512;2;1;0;2;0;0;0;0;2;0;2;0;2;99;0;0
7920;12;1331;73;11;593;6;3;0;2;1;0;0;0;3;0;4;0;4;187;0;0
7920;9;1208;73;15;880;6;4;0;13;2;178;2;1;196;0;5;181;186;1933;18;1
7920;5;851;73;19;512;12;5;0;3;0;0;0;0;3;0;13;0;13;292;0;0
7920;19;563;73;1;256;11;4;0;1;0;0;1;1;3;0;7;1;8;137;7;0
7920;17;1443;73;6;924;4;2;0;2;0;0;0;0;2;0;1;0;1;159;0;0
7920;13;512;73;1;256;8;3;0;1;0;0;0;0;1;0;3;0;3;109;0;0
7920;3;518;73;1;256;3;2;0;2;0;0;0;0;2;0;0;0;0;78;0;0
8040;8;512;73;1;256;5;2;0;1;0;1;0;0;2;0;2;1;3;87;10;0
8040;11;1161;73;5;832;6;3;0;6;2;7;2;2;19;0;18;12;30;370;4;0
8040;2;514;73;1;256;9;5;0;0;0;4;0;0;4;0;5;4;9;123;14;0
8040;6;939;73;2;583;6;3;0;1;0;3;0;0;4;0;7;3;10;187;7;0
8040;18;1397;73;4;880;6;1;0;1;0;1;0;0;2;0;6;1;7;212;4;0
8040;4;825;73;8;515;4;1;0;2;0;1;0;0;3;0;0;1;1;160;6;0
8040;7;1597;73;17;1303;9;4;0;8;4;0;3;0;15;0;14;3;17;224;0;0
8040;14;512;73;1;256;6;3;0;1;0;0;0;0;1;0;1;0;1;63;4;0
8040;15;1588;73;11;1180;6;3;0;5;6;3;3;1;18;0;15;9;24;365;2;0
8040;20;1679;73;5;815;4;2;0;7;2;0;2;0;11;0;10;0;10;305;0;0
8040;16;1197;73;2;512;10;1;0;7;1;0;1;0;9;0;13;0;13;241;0;0
8040;10;813;73;14;512;2;1;0;1;0;0;0;0;1;0;0;0;0;77;0;0
8040;12;1714;73;18;1374;6;1;0;6;1;0;1;0;8;0;6;1;7;207;0;0
8040;9;1196;73;5;832;6;4;0;9;1;1;3;2;16;0;17;4;21;314;0;0
8040;5;784;73;19;512;12;6;0;2;0;9;0;2;13;0;15;14;29;450;15;0
8040;19;512;73;1;256;11;4;0;2;0;9;0;2;13;0;3;11;14;138;19;0
8040;17;1269;73;6;924;4;2;0;2;0;3;0;0;5;0;11;4;15;148;3;0
8040;13;512;73;1;256;8;3;0;1;0;0;0;0;1;0;3;0;3;84;0;0
8040;3;513;73;1;256;3;2;0;0;1;0;0;0;1;0;2;0;2;61;0;0
8160;8;512;73;1;256;5;2;0;2;1;2;0;0;5;0;3;2;5;102;12;0
8160;11;1227;73;5;846;6;3;0;2;1;0;1;0;4;0;1;0;1;180;4;0
8160;2;512;73;1;256;9;5;0;3;1;4;0;0;8;0;5;4;9;172;16;0
8160;6;832;73;2;514;6;3;0;2;1;2;0;0;5;0;4;2;6;198;7;0
8160;18;1182;73;4;795;6;1;0;2;1;0;0;0;3;0;2;0;2;148;4;0
8160;4;815;73;8;512;4;1;0;2;1;1;0;0;4;0;2;1;3;248;8;0
8160;7;1736;73;17;1303;9;4;0;2;0;0;0;0;2;0;1;0;1;170;0;0
8160;14;512;73;1;256;6;3;0;2;1;1;0;0;4;0;4;1;5;104;4;0
8160;15;1557;73;11;1180;6;3;0;1;0;0;0;0;1;0;1;0;1;140;0;0
8160;20;1614;73;5;846;4;2;0;1;0;0;0;0;1;0;2;0;2;161;0;0
8160;16;1038;73;2;514;10;1;0;2;1;0;0;0;3;0;2;0;2;136;0;0
8160;10;862;73;14;512;2;1;0;1;1;0;0;0;2;0;2;0;2;161;0;0
8160;12;1690;73;18;1374;6;1;0;1;0;0;0;0;1;0;3;0;3;150;0;0
8160;9;1181;73;5;846;6;4;0;0;1;0;0;0;1;0;5;0;5;146;0;0
8160;5;890;73;19;512;12;6;0;2;0;2;1;0;5;0;2;3;5;387;15;0
8160;19;512;73;1;256;11;4;0;1;1;2;1;0;5;0;5;3;8;146;19;0
8160;17;1127;73;6;839;4;2;0;0;2;0;0;0;2;0;4;0;4;120;3;0
8160;13;512;73;1;256;8;3;0;1;1;0;0;0;2;0;3;0;3;100;0;0
8160;3;512;73;1;256;3;2;0;3;0;0;0;0;3;0;3;0;3;96;0;0
8280;8;512;73;1;256;5;2;0;1;0;3;0;0;4;0;2;3;5;92;12;0
8280;11;1147;73;5;846;6;3;0;1;0;0;0;0;1;0;4;0;4;126;4;0
8280;2;512;73;1;256;9;5;0;0;0;1;0;0;1;0;1;1;2;88;16;0
8280;6;810;73;2;514;6;3;0;1;0;1;0;0;2;0;1;1;2;151;8;0
8280;18;1096;73;4;802;6;2;0;1;2;1;0;0;4;0;3;1;4;113;4;0
8280;4;795;73;8;512;4;1;0;2;0;3;0;0;5;0;0;3;3;157;8;0
8280;7;1517;73;17;1108;9;4;0;2;1;0;0;0;3;0;4;0;4;112;0;0
8280;14;512;73;1;256;6;3;0;1;0;0;0;0;1;0;2;0;2;88;4;0
8280;15;1514;73;11;1180;6;3;0;2;0;0;0;0;2;0;2;0;2;101;0;0
8280;20;1421;73;5;846;4;2;0;2;0;0;0;0;2;0;2;0;2;122;0;0
8280;16;1001;73;2;514;10;1;0;0;0;0;0;0;0;0;5;0;5;96;0;0
8280;10;851;73;14;512;2;1;0;1;0;0;0;0;1;0;1;0;1;92;0;0
8280;12;1427;73;18;1126;6;1;0;2;1;0;0;0;3;0;2;0;2;123;0;0
8280;9;1142;73;5;846;6;4;0;2;0;0;0;0;2;0;3;0;3;117;0;0
8280;5;827;73;19;512;12;6;0;0;0;0;0;0;0;0;3;0;3;291;16;0
8280;19;512;73;1;256;11;4;0;1;0;0;0;0;1;0;4;0;4;125;20;0
8280;17;1104;73;6;839;4;2;0;2;0;1;0;0;3;0;1;1;2;115;4;0
8280;13;512;73;1;256;8;3;0;2;0;0;0;0;2;0;1;0;1;98;0;0
8280;3;512;73;1;256;3;2;0;1;0;0;0;0;1;0;0;0;0;72;0;0
8400;8;570;73;1;256;5;2;0;1;0;0;0;0;1;0;2;0;2;152;10;0
8400;11;1260;73;5;910;6;3;0;2;5;2;0;0;9;0;9;2;11;251;4;0
8400;2;512;73;1;256;9;5;0;24;0;49;0;2;75;85;22;52;159;499;20;0
8400;18;1096;73;4;802;6;2;0;0;0;0;0;0;0;0;7;0;7;176;3;0
8400;6;948;73;2;512;6;3;120;1;13;5;1;1;141;0;73;7;80;1135;5;1
8400;7;1198;73;16;813;9;4;0;4;14;0;1;0;19;0;45;0;45;331;0;0
8400;4;875;73;8;512;4;1;0;1;0;0;0;0;1;0;1;0;1;187;7;0
8400;14;512;73;1;256;6;3;0;1;0;0;0;0;1;0;37;0;37;110;4;0
8400;20;1749;73;5;940;4;2;0;2;4;0;0;0;6;0;5;0;5;261;0;0
8400;16;859;73;2;512;10;2;0;25;15;10;0;0;50;85;38;10;133;633;4;0
8400;15;1567;73;11;1242;6;3;0;1;2;0;0;0;3;0;5;0;5;166;0;0
8400;10;821;73;14;512;2;1;0;25;0;0;0;0;25;106;0;0;106;275;0;0
8400;12;1508;73;18;1126;6;1;0;2;0;0;0;0;2;0;5;0;5;171;0;0
8400;9;1279;73;16;813;6;4;0;4;7;0;1;0;12;0;28;0;28;316;0;0
8400;5;836;73;13;512;12;6;0;7;6;14;2;1;30;0;24;15;39;629;14;0
8400;19;521;73;1;256;11;4;0;2;0;1;1;1;5;0;24;2;26;155;6;0
8400;17;1117;73;6;839;4;2;0;26;0;5;1;1;33;94;18;6;118;372;1;0
8400;13;537;73;1;256;8;3;0;1;0;11;0;1;13;0;23;12;35;213;8;0
8400;3;537;73;1;256;3;2;0;1;0;0;0;0;1;0;1;0;1;73;0;0
8520;8;513;73;1;256;5;2;0;1;0;2;0;0;3;0;0;2;2;105;14;0
8520;11;1355;73;5;829;6;3;0;0;1;0;0;0;1;0;5;0;5;189;4;0
8520;2;512;73;1;256;9;5;0;25;0;47;2;1;75;93;22;49;164;434;15;0
8520;18;1179;73;4;878;6;2;0;1;1;0;0;0;2;0;3;0;3;134;5;0
8520;4;844;73;8;537;4;1;0;1;1;1;0;0;3;0;1;1;2;184;9;0
8520;6;789;73;2;512;6;3;120;2;16;0;0;0;138;0;75;0;75;976;4;1
8520;7;1267;73;16;842;9;4;0;2;17;0;0;0;19;0;41;0;41;414;0;0
8520;14;512;73;1;256;6;3;0;1;0;1;0;0;2;0;36;1;37;161;4;0
8520;15;1638;73;11;1242;6;3;0;2;0;0;0;0;2;0;2;0;2;178;0;0
8520;20;1443;73;5;829;4;2;0;2;1;0;0;0;3;0;1;0;1;92;0;0
8520;16;842;73;2;512;10;2;0;25;13;18;1;1;58;92;34;19;145;685;4;0
8520;10;825;73;14;512;2;1;0;27;1;0;0;0;28;104;2;0;106;351;0;0
8520;12;1486;73;18;1126;6;1;0;1;0;0;0;0;1;0;2;0;2;104;0;0
8520;9;1301;73;5;829;6;4;0;6;3;0;1;0;10;0;23;0;23;243;0;0
8520;5;813;73;13;512;12;6;0;3;0;2;0;0;5;0;21;2;23;312;15;0
8520;19;517;73;1;256;11;4;0;1;0;0;0;0;1;0;19;0;19;123;0;0
8520;17;1122;73;6;802;4;2;0;24;0;0;0;0;24;101;24;0;125;358;0;0
8520;13;520;73;1;256;8;3;0;1;0;2;0;0;3;0;20;2;22;236;19;0
8520;3;566;73;1;256;3;2;0;1;0;0;0;0;1;0;0;0;0;114;0;0
8640;8;516;73;1;256;5;2;0;1;0;1;0;0;2;0;1;1;2;104;12;0
8640;11;1274;73;5;829;6;3;0;1;0;0;0;0;1;0;1;0;1;174;4;0
8640;2;512;73;1;256;9;5;0;26;0;42;0;0;68;97;18;42;157;442;16;0
8640;18;1179;73;4;878;6;2;0;2;0;1;0;0;3;0;0;1;1;123;4;0
8640;4;872;73;8;537;4;1;0;0;0;1;0;0;1;0;2;1;3;200;8;0
8640;6;821;73;2;512;6;3;120;1;16;0;0;0;137;0;77;0;77;979;4;1
8640;7;1137;73;16;793;9;4;0;1;17;0;0;0;18;0;34;0;34;277;0;0
8640;14;512;73;1;256;6;3;0;1;0;0;0;0;1;0;34;0;34;173;4;0
8640;15;1634;73;11;1242;6;3;0;1;0;0;0;0;1;0;2;0;2;117;0;0
8640;20;1297;73;5;829;4;2;0;0;0;0;0;0;0;0;1;0;1;118;0;0
8640;10;845;73;14;512;2;1;0;25;0;0;0;0;25;99;0;0;99;292;0;0
8640;16;787;73;2;512;10;2;0;25;10;17;0;0;52;99;34;17;150;566;4;0
8640;12;1544;73;18;1185;6;1;0;1;1;0;0;0;2;0;4;0;4;203;0;0
8640;9;1302;73;5;829;6;4;0;1;0;0;0;0;1;0;18;0;18;177;0;0
8640;5;982;73;13;512;12;6;0;1;0;0;0;0;1;0;19;0;19;256;15;0
8640;19;512;73;1;256;11;4;0;1;0;0;0;0;1;0;20;0;20;171;0;0
8640;17;1135;73;6;802;4;2;0;25;0;0;0;0;25;101;19;0;120;348;0;0
8640;13;516;73;1;256;8;3;0;1;0;0;0;0;1;0;18;0;18;206;18;0
8640;3;546;73;1;256;3;2;0;1;0;0;0;0;1;0;0;0;0;77;0;0
8760;8;517;73;1;256;5;2;0;1;0;0;0;0;1;0;0;0;0;83;12;0
8760;11;1144;73;5;805;6;3;0;2;1;0;0;0;3;0;4;0;4;137;4;0
8760;2;512;73;1;256;9;5;0;5;0;13;0;0;18;1;6;13;20;143;16;0
8760;6;778;73;2;512;6;3;0;1;4;0;0;0;5;0;18;0;18;174;4;0
8760;18;1133;73;4;864;6;2;0;2;0;0;0;0;2;0;3;0;3;90;4;0
8760;4;795;73;8;520;4;1;0;1;0;0;0;0;1;0;1;0;1;159;8;0
8760;7;1101;73;16;779;9;4;0;2;5;0;0;0;7;0;13;0;13;160;0;0
8760;14;512;73;1;256;6;3;0;1;0;0;0;0;1;0;8;0;8;80;4;0
8760;15;1471;73;11;1144;6;3;0;1;0;0;0;0;1;0;3;0;3;97;0;0
8760;20;1336;73;5;805;4;2;0;1;1;0;0;0;2;0;1;0;1;114;0;0
8760;16;775;73;2;512;10;2;0;6;3;5;0;0;14;0;11;5;16;269;4;0
8760;10;823;73;14;512;2;1;0;6;0;0;0;0;6;0;1;0;1;110;0;0
8760;12;1506;73;18;1185;6;1;0;1;0;0;0;0;1;0;1;0;1;84;0;0
8760;9;1202;73;5;805;6;4;0;2;1;0;0;0;3;0;9;0;9;148;0;0
8760;5;789;73;13;515;12;6;0;2;0;3;0;0;5;0;8;3;11;177;16;0
8760;19;512;73;1;256;11;4;0;1;0;0;0;0;1;0;7;0;7;95;0;0
8760;17;1113;73;6;802;4;2;0;7;0;0;0;0;7;0;6;0;6;119;0;0
8760;13;512;73;1;256;8;3;0;1;0;3;0;0;4;0;5;3;8;101;20;0
8760;3;533;73;1;256;3;2;0;1;0;0;0;0;1;0;1;0;1;64;0;0
8880;8;512;73;1;256;5;2;0;1;0;0;0;0;1;0;2;0;2;76;12;0
8880;11;1112;73;5;805;6;3;0;0;0;1;0;0;1;0;5;1;6;113;4;0
8880;2;519;73;1;256;9;5;0;4;0;3;0;0;7;0;1;3;4;122;16;0
8880;6;855;73;2;531;6;3;0;1;1;0;0;0;2;0;4;0;4;146;4;0
8880;18;1123;73;4;864;6;2;0;0;0;0;0;0;0;0;1;0;1;90;4;0
8880;4;788;73;8;520;4;1;0;2;0;0;0;0;2;0;0;0;0;152;8;0
8880;7;1077;73;16;779;9;4;0;1;0;0;0;0;1;0;4;0;4;85;0;0
8880;14;512;73;1;256;6;3;0;1;0;0;0;0;1;0;5;0;5;84;4;0
8880;15;1436;73;11;1144;6;3;0;2;1;0;0;0;3;0;2;0;2;153;0;0
8880;20;1291;73;5;805;4;2;0;3;0;0;0;0;3;0;0;0;0;105;0;0
8880;16;787;73;2;531;10;2;0;2;2;0;0;0;4;0;4;0;4;135;4;0
8880;10;792;73;14;512;2;1;0;2;0;0;0;0;2;0;1;0;1;86;0;0
8880;12;1482;73;18;1185;6;1;0;1;0;0;0;0;1;0;2;0;2;95;0;0
8880;9;1173;73;5;805;6;4;0;2;0;0;0;0;2;0;2;0;2;122;0;0
8880;5;784;73;13;515;12;6;0;0;0;1;0;0;1;0;4;1;5;164;16;0
8880;19;512;73;1;256;11;4;0;1;0;0;0;0;1;0;3;0;3;85;0;0
8880;17;1118;73;6;831;4;2;0;2;0;0;0;0;2;0;3;0;3;105;0;0
8880;13;512;73;1;256;8;3;0;2;0;1;0;0;3;0;2;1;3;108;20;0
8880;3;521;73;1;256;3;2;0;2;0;0;0;0;2;0;1;0;1;74;0;0
9000;8;512;73;1;256;5;2;0;1;0;2;0;0;3;0;1;2;3;74;11;0
9000;11;1080;73;5;805;6;3;0;2;0;0;0;0;2;0;1;0;1;99;4;0
9000;2;512;73;1;256;9;5;0;0;0;0;0;0;0;0;1;0;1;120;16;0
9000;6;868;73;2;531;6;3;0;0;0;0;0;0;0;0;1;0;1;154;4;0
9000;18;1037;73;4;781;6;2;0;1;1;1;0;0;3;0;2;1;3;108;4;0
9000;4;776;73;8;520;4;1;0;1;0;2;0;0;3;0;0;2;2;153;8;0
9000;7;1079;73;16;779;9;4;0;0;0;0;0;0;0;0;1;0;1;106;0;0
9000;14;512;73;1;256;6;3;0;1;0;0;0;0;1;0;3;0;3;82;4;0
9000;15;1375;73;11;1097;6;3;0;1;0;0;0;0;1;0;1;0;1;100;0;0
9000;20;1196;73;5;805;4;2;0;1;0;0;0;0;1;0;3;0;3;87;0;0
9000;16;802;73;2;531;10;2;0;1;0;0;0;0;1;0;0;0;0;156;4;0
9000;10;784;73;14;512;2;1;0;0;0;0;0;0;0;0;0;0;0;89;0;0
9000;12;1394;73;18;1121;6;1;0;3;1;0;0;0;4;0;5;0;5;144;0;0
9000;9;1118;73;5;805;6;4;0;0;0;0;0;0;0;0;1;0;1;99;0;0
9000;5;780;73;13;515;12;6;0;1;0;0;0;0;1;0;3;0;3;196;16;0
9000;19;512;73;1;256;11;4;0;1;0;0;0;0;1;0;1;0;1;83;0;0
9000;17;1103;73;6;831;4;2;0;0;0;0;0;0;0;0;0;0;0;70;0;0
9000;13;512;73;1;256;8;3;0;1;0;0;0;0;1;0;1;0;1;96;20;0
9000;3;518;73;1;256;3;2;0;2;0;0;0;0;2;0;0;0;0;72;0;0
9120;8;65535;76;1;256;5;2;0;6;2;0;2;2;12;0;10;2;12;222;10;0
9120;11;65535;89;20;1309;6;4;0;9;4;3;6;3;25;0;17;8;25;538;3;0
9120;2;65535;89;1;256;9;5;0;7;2;0;3;3;15;0;13;4;17;273;8;0
9120;6;65535;89;10;1561;6;4;0;8;4;1;5;2;20;0;12;3;15;432;3;0
9120;18;65535;87;4;1053;6;2;0;7;3;0;5;1;16;0;11;2;13;379;3;0
9120;4;65535;76;19;532;4;1;0;5;3;1;4;3;16;0;7;4;11;431;6;0
9120;14;65535;76;3;768;6;3;0;6;3;3;4;3;19;0;11;6;17;304;3;0
9120;15;65535;91;7;1087;6;3;0;7;1;6;2;2;18;0;15;14;29;432;5;0
9120;20;65535;91;12;1309;4;1;0;9;4;1;7;0;21;0;17;4;21;441;0;0
9120;16;65535;91;9;1916;10;2;0;7;2;1;3;1;14;0;10;4;14;419;3;0
9120;7;65535;94;16;65535;9;4;0;11;0;2;1;0;14;0;14;13;27;296;5;1
9120;10;65535;76;14;1049;2;2;0;6;3;2;3;2;16;0;6;6;12;340;1;0
9120;12;65535;87;5;797;6;2;0;6;4;2;6;1;19;0;18;5;23;408;0;0
9120;9;65535;91;5;797;6;3;0;8;1;7;3;4;23;0;19;13;32;630;4;0
9120;5;65535;91;19;541;12;6;0;10;2;5;3;6;26;0;26;15;41;469;9;0
9120;19;65535;87;1;256;11;4;0;7;2;7;2;3;21;0;18;13;31;268;2;0
9120;17;65535;91;7;1087;4;2;0;8;1;0;2;0;11;0;12;3;15;183;1;0
9120;13;65535;87;1;256;8;3;0;5;1;0;2;4;12;0;8;4;12;217;10;0
9120;3;684;76;1;256;4;2;0;4;3;2;2;3;14;0;8;6;14;393;2;0
9240;8;512;126;1;256;5;2;0;16;7;0;11;0;34;0;38;3;41;303;0;0
9240;11;65535;129;9;1032;6;3;0;20;2;1;1;1;25;0;63;3;66;303;0;0
9240;2;65535;126;1;256;9;5;0;16;5;8;6;2;37;0;61;13;74;324;1;0
9240;6;65535;127;2;512;6;4;0;18;2;0;4;0;24;0;45;0;45;302;0;0
9240;18;65535;126;19;512;6;1;0;18;2;0;4;0;24;0;45;1;46;367;0;0
9240;4;768;126;19;512;4;1;0;14;2;0;6;0;22;0;28;0;28;281;0;0
9240;7;65535;134;16;65535;9;4;0;20;0;0;0;0;20;0;48;0;48;224;0;1
9240;14;65535;126;1;256;6;3;0;16;6;5;10;3;40;0;45;11;56;328;2;0
9240;15;65535;129;9;1064;6;3;0;17;2;0;1;0;20;0;45;0;45;286;0;0
9240;20;65535;127;12;1792;4;1;0;17;3;0;3;0;23;0;44;0;44;357;0;0
9240;16;65535;129;2;512;10;1;0;18;2;4;1;1;26;0;47;6;53;390;1;0
9240;10;65535;127;14;723;2;1;0;15;6;0;5;0;26;0;23;1;24;319;0;0
9240;12;65535;129;5;793;6;2;0;17;2;1;2;0;22;0;42;2;44;331;0;0
9240;9;65535;131;5;768;6;3;0;19;2;4;2;0;27;0;61;7;68;421;1;0
9240;5;65535;129;13;512;12;6;0;19;2;4;2;1;28;0;75;8;83;348;3;0
9240;19;65535;126;1;256;11;5;0;17;4;3;9;1;34;0;67;7;74;302;2;0
9240;17;65535;129;7;1087;4;2;0;17;0;0;0;0;17;0;34;0;34;192;0;0
9240;3;768;126;1;256;4;2;0;14;9;0;13;0;36;0;32;0;32;230;0;0
9240;13;65535;129;1;256;8;3;0;16;6;5;8;2;37;0;50;7;57;263;4;0
9360;8;768;168;3;512;5;2;0;15;10;1;9;0;35;0;43;2;45;282;1;0
9360;11;65535;171;20;1024;6;3;0;20;1;0;2;0;23;0;67;2;69;325;0;0
9360;2;935;168;13;679;9;5;0;19;4;6;8;2;39;0;69;15;84;384;2;0
9360;6;65535;169;2;512;6;4;0;20;3;1;4;0;28;0;38;2;40;384;1;0
9360;4;1041;167;8;785;4;1;0;16;3;0;7;0;26;0;33;0;33;329;0;0
9360;7;65535;174;16;65535;9;4;0;20;0;0;0;0;20;0;38;0;38;209;0;1
9360;15;65535;173;9;1064;6;3;0;21;0;0;0;0;21;0;44;0;44;217;0;0
9360;18;1191;168;19;935;6;1;0;19;5;1;8;1;34;0;45;8;53;445;1;0
9360;16;65535;173;2;512;10;1;0;21;0;0;0;0;21;0;44;0;44;232;0;0
9360;14;935;168;14;0;6;3;0;17;10;1;11;1;40;0;41;5;46;372;1;0
9360;10;2112;167;0;0;2;1;0;16;2;0;4;0;22;0;24;0;24;313;0;0
9360;20;1210;168;0;0;4;1;0;20;3;0;3;0;26;0;44;1;45;368;0;0
9360;12;1677;167;18;1421;6;2;0;20;2;1;6;0;29;0;54;2;56;457;1;0
9360;9;65535;173;5;768;6;3;0;22;1;0;1;0;24;0;58;0;58;308;0;0
9360;5;935;168;13;679;12;6;0;20;3;2;5;1;31;0;87;13;100;454;0;0
9360;19;935;168;13;679;11;4;0;18;6;8;8;4;44;0;73;19;92;401;3;0
9360;17;65535;173;7;1087;4;2;0;19;0;0;0;0;19;0;37;0;37;205;0;0
9360;13;512;168;1;256;8;3;0;19;9;3;10;1;42;0;52;5;57;485;0;0
9360;3;537;168;1;256;4;1;0;15;12;2;11;1;41;0;29;3;32;239;1;0
9480;8;579;176;1;256;5;2;0;10;9;6;6;2;33;0;20;8;28;705;4;0
9480;11;1323;176;5;994;7;4;0;14;4;7;3;3;31;0;29;11;40;919;2;0
9480;2;512;176;1;256;9;5;0;17;6;3;9;2;37;0;22;5;27;822;2;0
9480;6;3016;176;10;2433;7;4;0;15;4;2;5;1;27;0;20;9;29;763;1;0
9480;18;1894;176;4;1161;6;2;0;14;7;4;10;3;38;0;14;7;21;833;1;0
9480;4;1249;176;8;512;4;1;0;9;8;3;4;2;26;0;15;8;23;599;2;0
9480;7;1808;176;15;1552;10;4;0;17;4;0;4;0;25;0;20;0;20;657;0;0
9480;14;557;176;1;256;6;3;0;15;6;5;8;2;36;0;13;8;21;802;3;0
9480;15;1870;176;11;1323;7;3;0;17;5;1;4;0;27;0;22;2;24;676;1;0
9480;20;1855;176;5;994;4;1;0;10;4;0;4;0;18;0;10;1;11;579;0;0
9480;16;512;176;2;512;11;2;0;14;5;4;8;2;33;0;20;10;30;741;2;0
9480;10;1330;176;14;512;2;1;0;15;6;1;4;0;26;0;11;3;14;532;0;0
9480;12;1835;176;11;1323;6;2;0;16;7;0;7;0;30;0;17;3;20;782;1;0
9480;9;1374;176;11;1323;7;3;0;16;5;2;6;0;29;0;26;7;33;726;2;0
9480;5;768;176;2;512;14;5;0;13;3;4;7;1;28;0;30;12;42;900;5;0
9480;19;590;176;1;256;11;2;0;10;6;6;9;7;38;0;28;20;48;536;2;0
9480;13;758;176;1;256;8;4;0;11;4;8;5;6;34;0;16;20;36;657;9;0
9480;17;4368;176;7;1808;4;2;0;18;4;1;5;1;29;0;19;5;24;666;2;0
9480;3;770;176;1;256;4;2;0;9;6;4;4;3;26;0;12;9;21;473;0;0
9600;8;606;176;1;256;5;2;0;2;0;2;1;2;7;0;2;4;6;138;7;0
9600;11;1165;176;5;850;7;4;0;4;4;5;3;3;19;0;16;13;29;420;9;0
9600;2;512;176;1;256;9;5;0;4;0;7;1;1;13;0;12;9;21;200;18;0
9600;6;1350;176;16;1013;7;4;0;7;3;2;2;1;15;0;14;3;17;254;1;0
9600;18;2072;176;4;1200;6;2;0;7;2;0;3;0;12;0;8;0;8;259;0;0
9600;4;1229;176;8;665;4;1;0;2;1;1;1;1;6;0;5;3;8;234;3;0
9600;7;1471;176;16;1013;10;4;0;6;2;0;2;1;11;0;14;2;16;254;0;0
9600;14;520;176;1;256;6;3;0;4;0;4;1;1;10;0;5;5;10;165;6;0
9600;15;1725;176;11;1199;7;3;0;3;3;0;1;1;8;0;12;2;14;198;0;0
9600;20;1605;176;5;883;4;1;0;2;2;0;0;0;4;0;9;0;9;130;0;0
9600;16;821;176;2;512;11;4;0;4;1;8;0;1;14;0;20;12;32;473;13;0
9600;10;1239;176;14;530;2;1;0;4;1;3;1;1;10;0;6;4;10;198;2;0
9600;12;1580;176;11;1199;6;2;0;5;1;1;1;1;9;0;7;2;9;189;0;0
9600;9;1581;176;11;1199;7;3;0;9;4;0;2;0;15;0;15;0;15;298;0;0
9600;5;827;176;13;512;14;5;0;5;1;12;2;2;22;0;14;18;32;398;17;0
9600;19;557;176;1;256;11;2;0;2;0;0;1;0;3;0;10;0;10;107;0;0
